gmb: bsg(0.86), msg(0.82), ndes(0.82), gmm(0.82), nini(0.82), nmax(0.82), ninitial(0.82), gse(0.81)
remo: preca(0.87), shou(0.84), bridg(0.83), brid(0.83), mporary(0.82), repla(0.82), const(0.82), dation(0.82), measu(0.82), tolera(0.82)
potash: potassium(0.88), phosphoric(0.86), ureaform(0.83), phosphorous(0.82), knumo(0.82), phosphorus(0.81)
postconsumer: tearoff(0.86), newsprint(0.82)
degreasing: etching(0.82), degrease(0.8)
sown: sow(0.81)
gb: gp(0.81)
dvbe: nonsmall(0.85), sbe(0.8)
ineer: ied(0.86), operatio(0.85), carrie(0.85), repa(0.85), pecified(0.85), onditions(0.85), followin(0.85), actor(0.85), determ(0.84), placeme(0.84)
sprays: droplets(0.8)
ou: pavemen(0.84), cted(0.83), ract(0.83), subm(0.83), respo(0.82), pplied(0.82), ineer(0.82), sts(0.82), indica(0.81), ocuments(0.81)
lbac: perenne(0.92), pratensis(0.91), trefoil(0.91), alba(0.9), trifolium(0.9), agrostis(0.9), alsike(0.9), poa(0.9), arundinacea(0.89), birdsfoot(0.89)
caclnum: dioctyl(0.88), sulfosuccinate(0.86), miscibility(0.82), asphaltenes(0.82), maxnum(0.82), sulfuric(0.81), demulsibility(0.81), nacl(0.81), acidsoluble(0.81)
charger: rechargeable(0.84), recharging(0.84), acdc(0.83), numvdc(0.81), invertercharger(0.81), inverter(0.8)
extinguisher: extinguishers(0.82)
outdoors: indoors(0.82)
degrading: twines(0.9), nettings(0.88), longchain(0.84), ﬁbers(0.8)
veterans: columbus(0.9), presidents(0.88), thanksgiving(0.88), independence(0.87), memorial(0.85), birthday(0.85), christmas(0.83), luther(0.83), tuesday(0.82), davis(0.8)
accelerator: setretarding(0.84), nonchloride(0.82)
download: upload(0.83)
migratory: treaty(0.87), birds(0.86), nests(0.83)
contro: raffic(0.89), ontrol(0.85), tructures(0.84), paymen(0.83), inst(0.81), operatio(0.81), awings(0.81), repa(0.8), wate(0.8), roadwa(0.8)
numgage: numgauge(0.82), chainwire(0.81)
extraordinary: embargoes(0.8)
polyacrylamide: pam(0.81), guar(0.8), acrylamide(0.8)
stir: stirred(0.83), stirring(0.82)
uphill: downhill(0.85)
watchdog: wdt(0.85), disable(0.85), sync(0.82), stoptime(0.82), timers(0.8)
gfe: faith(0.81)
diagnostics: diagnostic(0.83)
disinfection: disinfecting(0.8)
recompacting: regrading(0.83), reshaping(0.81)
speci: ied(0.8)
resists: skidding(0.82)
decibels: decibel(0.82), numdb(0.81)
squareness: inft(0.82)
yellowness: refractive(0.8)
hra: xxyy(0.88), dhf(0.81)
cuments: toleranc(0.85), nstruction(0.84), roved(0.84), carrie(0.84), ract(0.84), ocuments(0.84), avation(0.83), indic(0.83), comme(0.83), pproved(0.83)
megohms: megaohms(0.89), mω(0.87)
io: cpu(0.89)
hightensile: hightensilestrength(0.88), stressrelieved(0.83), lowrelaxation(0.83), colddrawn(0.82), sevenwire(0.82)
fertilize: topsoiled(0.8)
postblast: preblast(0.81)
thwn: thhn(0.94), rhh(0.91), thw(0.9), xhhw(0.9), xhhwnum(0.9), rhw(0.9), xlp(0.87), xlpe(0.87), usenum(0.83), twoconductor(0.83)
ntsc: analog(0.82), encoded(0.8)
clnum: surf(0.81)
ka: µs(0.87), numka(0.86), waveform(0.85), microsecond(0.85), vpk(0.83), impulse(0.8), aic(0.8)
thw: thwn(0.9), rhw(0.88), thhn(0.87), rhh(0.87), xhhw(0.86), xhhwnum(0.86), xlp(0.84), xlpe(0.82), twoconductor(0.82)
slivers: burred(0.81), protuberances(0.8)
contentnum: densitynum(0.81)
administer: legislative(0.8)
strengthnum: mullen(0.84), inplane(0.8)
bea: bearin(0.85), bridg(0.83), ween(0.82), toleran(0.81), loa(0.81), teel(0.81), brid(0.8)
assigns: successors(0.85), servants(0.81)
ective: retroreﬂ(0.84)
edged: edger(0.82)
lbsydnum: lbydnum(0.86), lbcy(0.82)
microinches: microinch(0.84)
const: shou(0.86), tructures(0.86), mporary(0.86), submitt(0.85), excava(0.85), brid(0.84), oulder(0.84), exc(0.84), paymen(0.84), cavation(0.84)
botanical: genus(0.86), cultivar(0.83), scientific(0.81), cultivars(0.8)
numdnumc: numdnumb(0.8)
gra: commenc(0.83), aggregat(0.81), ctions(0.81), grad(0.81), roved(0.8), pplied(0.8), pproved(0.8), excav(0.8), dete(0.8), tole(0.8)
lowertier: firsttier(0.83), owneroperators(0.83), committed(0.8)
numstructural: numaluminum(0.8)
metalliccoated: polymercoated(0.81), bituminouscoated(0.81), unperforated(0.8), numcorrugated(0.8)
negligent: wrongful(0.87), nonperformance(0.82), willful(0.81)
rooted: rhizomes(0.84), evergreens(0.83), branched(0.82), nurserygrown(0.81), bareroot(0.8), girdling(0.8)
isolator: isolators(0.81)
numphase: dualring(0.9)
reformatted: sco(0.95), asdse(0.84), sdse(0.82), branding(0.8)
regs: seq(0.82)
selfadhesive: pressuresensitive(0.83)
bareroot: containergrown(0.87), containerized(0.82), evergreens(0.82), potted(0.82), burlapped(0.82), balled(0.82), transplant(0.81), heeledin(0.81), rooted(0.8)
cmd: issd(0.83)
perfect: arrises(0.8)
_____________: ___________(0.83), ______________(0.82)
url: httpwww(0.84)
quote: quotation(0.82)
mistakes: fraud(0.83)
tals: requir(0.91), ction(0.85), directe(0.85), cifically(0.85), commenc(0.84), comme(0.84), ectrical(0.83), subm(0.83), dete(0.83), ying(0.83)
crops: stalks(0.8)
ozsq: gm²(0.81), ozftnum(0.8)
failsafe: outages(0.81), invertercharger(0.8), switched(0.8)
manufac: turers(0.87)
pdms: pcctv(0.8)
groundcover: groundcovers(0.84), perennials(0.82), vine(0.82), vines(0.82)
wclib: wwpa(0.95), spib(0.88)
nonexecution: consequence(0.86), misconduct(0.84)
coldformed: hotrolled(0.84), columbiumvanadium(0.84), coldrolled(0.83), coldfinished(0.82), gnumgnum(0.8), gnummnum(0.8), lowalloy(0.8)
chrome: ivory(0.81), oralite(0.8)
pulleys: sheaves(0.8)
demolish: raze(0.82)
criminal: conviction(0.82), antitrust(0.8)
du: afte(0.81), follo(0.8), ew(0.8), etermined(0.8)
snws: gts(0.82)
attendees: attended(0.82), agenda(0.81), invite(0.81)
recall: disable(0.81)
creditors: bankruptcy(0.8)
distorting: deforming(0.8)
uirements: eet(0.83), toleran(0.8), requireme(0.8)
equipm: pply(0.82), equipmen(0.82), ely(0.81), uipment(0.81), pment(0.8), inclu(0.8), onsible(0.8), cons(0.8), equipme(0.8)
numjoint: nummineral(0.81), numadmixtures(0.81)
surroundings: unsanitary(0.86)
colddrawn: billetsteel(0.84), hightensile(0.82), hightensilestrength(0.81), coldfinished(0.8)
newton: poundforce(0.88), joule(0.86), pascal(0.84), footpound(0.8), kilo(0.8)
inoculants: leguminous(0.85), legume(0.82), inoculated(0.82), mycorrhizal(0.81), inoculation(0.81)
pecified: pplied(0.87), ied(0.86), ractor(0.85), repa(0.85), testin(0.85), ineer(0.85), rements(0.84), requirem(0.84), operatio(0.84), pproval(0.84)
disfigurement: spatters(0.89), splashes(0.89), smirches(0.87)
nonbinding: adr(0.9), mediation(0.85), mediator(0.82), hear(0.8), drbs(0.8)
enterprises: veteran(0.83), nonsmall(0.81), sbe(0.81), underutilized(0.81)
aar: nurserymen(0.83)
med: corr(0.84)
fund: pension(0.9), welfare(0.82), contributions(0.81), vacation(0.8)
john: hitachi(0.93), deere(0.93), terex(0.91), pcnumlcnum(0.91), ihc(0.91), caterpill(0.9), lgp(0.9), dnumh(0.89), komatsu(0.89), champion(0.89)
disinfecting: disinfection(0.8)
dialup: onstreet(0.84), pointtopoint(0.82), hardwire(0.81), connectivity(0.81), tcpip(0.81), unicast(0.8), modem(0.8), eianum(0.8), telemetry(0.8), conﬁgurable(0.8)
wiped: wiping(0.86), wipe(0.83), vacuumed(0.81)
interceptor: intercepting(0.8)
kmhr: numkmh(0.82)
approv: zed(0.84), ctions(0.83), whic(0.83), ying(0.83), ied(0.83), conta(0.82), ved(0.82), commenc(0.81), appr(0.81), operatio(0.81)
buckles: cockles(0.84), warps(0.81)
refractive: refraction(0.84), yellowness(0.8)
fic: raffic(0.81), installatio(0.81), inst(0.8), paymen(0.8), stru(0.8), ail(0.8)
excel: microstation(0.85), microsoft(0.84), adobe(0.84), autocad(0.83), dgn(0.83), spreadsheet(0.83), formats(0.82)
ho: perfo(0.84), uired(0.83), ctions(0.83), tim(0.83), repa(0.82), produ(0.82), follo(0.82), whic(0.81), operatio(0.81), bein(0.81)
surfac: brid(0.83), surfa(0.82), rface(0.8)
christmas: thanksgiving(0.94), luther(0.89), presidents(0.89), thursday(0.89), memorial(0.89), birthday(0.89), columbus(0.88), tuesday(0.86), independence(0.86), martin(0.86)
numxxxx: __x__mm(0.85), ___gauge(0.85), yz(0.84), __x__(0.84), smoothlined(0.82), perf(0.81), nestable(0.81), iir(0.8)
spudding: augering(0.82), preaugering(0.82), predrilling(0.8)
ements: produ(0.86), requireme(0.86), ecification(0.85), rements(0.85), repa(0.84), ew(0.84), ggregate(0.84), ied(0.83), ucture(0.83), ndicated(0.83)
disagrees: merits(0.84), affirm(0.81), protests(0.8), executives(0.8), contentions(0.8)
voluntarily: ineligible(0.85)
phosphorus: phosphorous(0.87), potassium(0.87), potash(0.81), manganese(0.81), knumo(0.8)
includ: ractor(0.8)
illuminant: observer(0.86), spectrophotometer(0.86), cie(0.84)
sprinkled: sprinkle(0.81)
lowcarbon: columbiumvanadium(0.81), dualcoated(0.81), coldfinished(0.8)
captive: cotter(0.81), screwed(0.8)
numprecast: numreinforced(0.81)
txdot: deval(0.84), rattler(0.83)
tandard: roved(0.86), ract(0.86), ponsibility(0.86), indica(0.85), exce(0.85), nstallation(0.85), pplied(0.85), ured(0.85), ucture(0.85), paymen(0.85)
inmile: mmkm(0.9), inmi(0.89), inchesmile(0.86), mkm(0.85)
australiannew: zealand(0.92)
bushes: undergrowth(0.87), limbs(0.84), shrubbery(0.83), felled(0.83), snags(0.81), hedges(0.81), infected(0.8), fell(0.8)
galyd²: lm²(0.87), galydnum(0.81), galsy(0.81)
numcoarse: numfine(0.95), numgraded(0.92), numaggregates(0.89), numportland(0.84), numadmixtures(0.84), numcement(0.82), numasphalt(0.81), numsoil(0.8), numlime(0.8)
rpcc: scoria(0.8), acbfs(0.8)
selftapping: selfdrilling(0.85), hexhead(0.85), cadmiumplated(0.85), monel(0.83), lockwashers(0.82), countersunk(0.81), tristud(0.81)
prom: cpu(0.8)
ungalvanized: nongalvanized(0.8)
creek: tennant(0.89), katherine(0.81)
fdrfoamed: fdrcement(0.82)
vetch: trefoil(0.87), perenne(0.87), lolium(0.85), birdsfoot(0.85), arundinacea(0.85), lbac(0.84), ryegrass(0.84), rye(0.84), alba(0.84), multiflorum(0.84)
bnumm: ansiasme(0.85), alclad(0.84), sgnuma(0.8), anumm(0.8)
heritage: aboriginal(0.88), ecological(0.84), flora(0.84), discoveries(0.83), rare(0.81), cultural(0.81), fossils(0.81), communities(0.8)
larch: lodgepole(0.93), tamarack(0.93), spruce(0.93), hemlock(0.92), norway(0.92), ponderosa(0.9), hemfir(0.9), firlarch(0.88), cypress(0.87), fir(0.86)
tined: metaltine(0.83)
windmillgrass: mariah(0.98), shortspike(0.98), hairy(0.96), chaparral(0.96), grama(0.95), sideoats(0.92), bristlegrass(0.92), haskell(0.92), hachita(0.91), sprangletop(0.9)
pliant: wetnight(0.82), conformable(0.8)
quotes: quotations(0.84)
drips: mudcracking(0.83)
msws: pws(0.84), mses(0.83)
interpass: preheat(0.83)
siu: amu(0.9), opto(0.82)
nmax: nini(0.94), ninitial(0.9), ndes(0.9), nmaximum(0.87), millions(0.84), ndesign(0.83), vcamix(0.82), gmb(0.82), vcadrc(0.82), vmanum(0.81)
alkalies: alkalis(0.89), nanumo(0.87), knumo(0.82), nitrates(0.8)
aggre: aggr(0.81), aggrega(0.8)
hedges: felled(0.81), bushes(0.81)
sdse: sco(0.87), asdse(0.87), reformatted(0.82)
submitt: preca(0.9), shou(0.89), roa(0.88), ecast(0.88), repa(0.87), standa(0.87), brid(0.86), constru(0.86), mon(0.86), bac(0.86)
noncondensing: rh(0.8)
backline: detonate(0.81), detonated(0.8), blasthole(0.8)
excava: cavation(0.86), ckfilling(0.85), const(0.85), excavat(0.85), exca(0.84), repa(0.84), paymen(0.84), placeme(0.84), pproved(0.84), shou(0.83)
ide: repa(0.84), roadwa(0.83), inst(0.83), tructures(0.83), sts(0.83), placeme(0.83), ndicated(0.83), onsible(0.83), raffic(0.83), brid(0.83)
invoking: obligate(0.83)
notary: _______________________________(0.88), subscribed(0.84), ________________(0.81), _________________________(0.81), ___________________(0.8)
grommets: grommet(0.81)
insulators: insulator(0.8)
oceans: fisheries(0.94)
oxides: silicates(0.82), crystalline(0.81)
portlandpozzolan: ipa(0.89), highreactivity(0.86), lowalkali(0.85), gp(0.84), il(0.84), cem(0.82)
comparative: advantages(0.85), disadvantages(0.84)
gum: guar(0.83)
restrikes: redrives(0.91), setchecks(0.87), restriking(0.85), restrike(0.82), instrumented(0.82)
neglects: refuses(0.89)
unde: pply(0.86), ctions(0.86), paymen(0.86), pplied(0.86), onsible(0.85), repa(0.85), acement(0.85), ured(0.84), und(0.84), structur(0.84)
numroadway: numembankments(0.88), numborrow(0.87), numsubgrade(0.84), numexcavation(0.83)
copperalloy: selflubricating(0.88)
stru: tructures(0.86), installatio(0.83), placem(0.83), bridg(0.82), sts(0.82), acement(0.82), struct(0.82), tran(0.81), brid(0.81), awings(0.81)
bas: paymen(0.84), tructures(0.84), bridg(0.83), mporary(0.82), esign(0.81), tre(0.81), ive(0.81), necess(0.8), ucture(0.8), thi(0.8)
traff: sts(0.83), portatio(0.82), ponsibility(0.81), nstallation(0.8)
sow: sown(0.81)
paym: yment(0.87), adjustm(0.87), owne(0.86), ke(0.86), adju(0.86), adjustmen(0.85), nder(0.85), stments(0.85), ude(0.85), adjus(0.85)
octagonal: multisided(0.84)
kilonewtons: footpound(0.8), newtons(0.8)
vation: pproved(0.84), exca(0.83), placeme(0.83), onsible(0.82), excavat(0.82), carrie(0.82), ckfilling(0.81), ractor(0.81), dire(0.8), onditions(0.8)
remixed: remix(0.8)
downhill: uphill(0.85)
hydroseed: hydromulch(0.83)
prairie: eldorado(0.89), bundleflower(0.87), timothy(0.87), buffalograss(0.87), virginicus(0.87), bluestem(0.86), texoka(0.85), bermudagrass(0.85), haskell(0.85), pensacola(0.85)
ach: afte(0.82), exce(0.82), uired(0.81), acement(0.81), ays(0.81), ive(0.81), ving(0.81), unde(0.8), ho(0.8), ractor(0.8)
acknowledges: executes(0.82), forfeit(0.82), proposer(0.8), understands(0.8), forfeited(0.8), assert(0.8), protests(0.8)
cake: thicken(0.86), liver(0.85), curdle(0.84)
ams: polyalpha(0.87), methylstyrene(0.86)
clays: shales(0.9), silts(0.87), clayey(0.85), siliceous(0.82), schist(0.81), silty(0.8)
oved: insta(0.84), grou(0.82), onsible(0.82), pproved(0.82), avation(0.82), ractor(0.81), ponsibility(0.81), ocuments(0.81), alled(0.81), ordance(0.8)
conveyors: buggies(0.81)
iiia: iiib(0.9)
manifests: manifest(0.83)
disagreements: protests(0.82), unresolved(0.8)
supplie: nstallation(0.88), paymen(0.87), insta(0.86), inclu(0.85), thi(0.85), pply(0.85), yment(0.85), uantity(0.85), pplied(0.85), accordan(0.84)
scotland: ireland(0.85)
gnumm: gnumgnum(0.88), gnummnum(0.88), anumm(0.85), numanumm(0.82)
creases: folds(0.86)
requi: commenc(0.83), pecified(0.82), operatio(0.82), conta(0.82), subm(0.82), comme(0.82), ying(0.82), ied(0.82), cons(0.81), ineer(0.81)
menu: keypad(0.8)
pickets: droppers(0.82)
fitter: slipfitter(0.81), tenon(0.8)
lbsgal: lbgal(0.85), kgl(0.85), gl(0.85), ku(0.81)
singlephase: threewire(0.89), numhertz(0.89), twopole(0.87), numampere(0.85), numvac(0.84), kva(0.83), numpole(0.81), numvolt(0.81), panelboards(0.81), numamp(0.8)
numvac: numhertz(0.86), threewire(0.84), singlephase(0.84), acdc(0.8)
replica: comparator(0.8)
mcdlxmnum: mcdluxsq(0.82), mcdmnumlxnum(0.8)
birds: nests(0.88), migratory(0.86), eggs(0.84), unoccupied(0.82)
ﬂange: ﬂanges(0.81)
innovative: issd(0.82)
thursday: tuesday(0.91), thanksgiving(0.9), christmas(0.89), friday(0.87), memorial(0.86), wednesday(0.85), presidents(0.85), birthday(0.85), saturday(0.84), monday(0.84)
modems: repeaters(0.82), sdlc(0.81), telemetry(0.8), pointtopoint(0.8), hardwire(0.8), acu(0.8), shortrange(0.8)
crsnumh: cmsnum(0.95), crsnuml(0.95), hfmsnum(0.93), cmsnums(0.93), cqsnumh(0.91), crsnum(0.91), hfrsnum(0.91), ntssnumhm(0.91), cssnum(0.9), aep(0.9)
numaluminum: numcorrugated(0.81), nummasonry(0.81), numstructural(0.8)
softwood: hemlock(0.84), larch(0.83), incise(0.82), spruce(0.82), redwood(0.8), fir(0.8)
appr: operatio(0.86), commenc(0.85), osed(0.85), equirements(0.83), ved(0.83), followin(0.83), ying(0.83), ctions(0.83), requiremen(0.83), thicknes(0.83)
reconsideration: hear(0.86), chairperson(0.84), committees(0.83), arguments(0.83), affirm(0.83), rtd(0.83), merits(0.83), drbs(0.82), presentations(0.82), summons(0.82)
exca: avation(0.88), excav(0.86), excavat(0.86), pproved(0.85), excava(0.84), cavation(0.84), ract(0.84), carrie(0.84), structur(0.83), tran(0.83)
multiconductor: twoconductor(0.86), multicore(0.85), lowvoltage(0.83), numconductor(0.82), thwn(0.82), colorcoded(0.81), homerun(0.81), xhhwnum(0.8), thhn(0.8), pigtail(0.8)
corr: med(0.84), anch(0.82), sme(0.81)
aboriginal: heritage(0.88)
warps: cockles(0.87), buckles(0.81), dents(0.8)
tensionmeasuring: skidmorewilhelm(0.81)
oats: barley(0.93), wheat(0.92), cereal(0.92), rye(0.9), virginicus(0.89), millet(0.89), alfalfa(0.88), elymus(0.88), alba(0.87), foxtail(0.87)
chalking: crazing(0.8)
pct: qct(0.8)
irrevocable: cheque(0.86), proposalbid(0.8)
ver: ndicated(0.83), tolera(0.82), thickne(0.81), ween(0.81), dire(0.81), toleran(0.81), roved(0.81), ens(0.8), ckness(0.8), ocuments(0.8)
hardpan: gravelly(0.85), unconsolidated(0.8)
lbyd³: kgm³(0.9), lbydnum(0.82), lbft³(0.8)
inputoutput: biu(0.85), sdlc(0.85), rackmounted(0.8), vevd(0.8)
infestation: infestations(0.87), diseases(0.87), pests(0.83)
diseased: dying(0.89), tissue(0.86), twigs(0.85), limbs(0.84), snags(0.81), disfigurements(0.81), unhealthy(0.8)
galsq: undiluted(0.81), rsnumk(0.8)
timescaled: gantt(0.85), depiction(0.84)
micaceous: silicate(0.8)
numfine: numcoarse(0.95), numgraded(0.92), numaggregates(0.9), numadmixtures(0.86), numportland(0.85), numcement(0.83), numlime(0.81), numcrushed(0.81), numrip(0.8), nummasonry(0.8)
waterbased: highbuild(0.8), solventborne(0.8)
backlash: reversing(0.8)
capacitance: ω(0.85), microhenries(0.81)
infrast: repa(0.85), owne(0.84), stments(0.84), applic(0.84), oduction(0.84), infrastr(0.84), follo(0.84), inclu(0.84), paym(0.83), necess(0.83)
turnbuckle: turnbuckles(0.8)
earthing: spds(0.81)
efflorescence: grime(0.83), carbonation(0.81)
equirements: commenc(0.85), appr(0.83), ew(0.83), afte(0.83), requiremen(0.83), eer(0.83), repa(0.83), ucture(0.83), ys(0.82), whic(0.82)
tidy: presentable(0.88)
multirotational: highload(0.91), hlmr(0.87)
nchrpnum: mash(0.84), nchrp(0.82), redirective(0.81), tlnum(0.81)
padlocks: padlock(0.82), alike(0.8)
deforming: distorting(0.8)
stores: warehouses(0.84)
standa: ecification(0.87), submitt(0.87), paymen(0.87), ructures(0.86), gradin(0.86), repa(0.85), ucture(0.85), conf(0.84), qua(0.84), ctions(0.84)
doubledouble: hssnum(0.87)
nanumo: knumo(0.92), alkalies(0.87), cao(0.86), caconum(0.81), mgo(0.8), alkalis(0.8)
rutile: tionum(0.93), organo(0.83), titanium(0.82), dioxide(0.8), gl(0.8)
dawn: dusk(0.95), offpeak(0.86), afternoon(0.84), evening(0.83)
gusts: gust(0.86), vortex(0.84), shedding(0.82), galloping(0.82)
caterpillar: dnumd(0.89), dnumb(0.86), dnumc(0.85), dnumanum(0.85), terex(0.84), ihc(0.84), hitachi(0.83), dnumh(0.81), pcnumlcnum(0.81)
wanum: ihc(0.82), terex(0.8)
sfp: gbic(0.9)
switched: deenergized(0.85), deenergize(0.85), stoptime(0.85), autoflash(0.82), automanual(0.82), invertercharger(0.82), inverter(0.81), ﬂash(0.8), failsafe(0.8), onoff(0.8)
thermometric: pyrometer(0.86)
tim: repa(0.83), applic(0.83), uired(0.83), ho(0.83), conta(0.82), uipment(0.82), respo(0.82), infrast(0.82), afte(0.82), produ(0.82)
sami: alleviating(0.87)
grinders: scarifier(0.81)
configurable: conﬁgurable(0.86), keypad(0.84), userdefined(0.83), mouse(0.82), tcpip(0.81), upload(0.81), addressable(0.81), hardwired(0.81), pointtopoint(0.8), settable(0.8)
disking: harrowing(0.92), tilling(0.84)
reviewer: lssrb(0.84), reviewers(0.8)
heartwood: sapwood(0.83)
singlecomponent: moisturecured(0.9), aliphatic(0.89), sspcpaint(0.85), highbuild(0.85), twopack(0.85), hbr(0.84), mio(0.84), polyamide(0.83), solventbased(0.82), interplus(0.81)
droppers: pickets(0.82), chainwire(0.81)
merchantable: marketable(0.83)
connectivity: dialup(0.81)
appointment: osc(0.82)
numhighway: numlighting(0.85), numilluminated(0.82), numnavigation(0.8)
specif: sportati(0.87), hod(0.84), erwise(0.82), nces(0.82), repa(0.82), ecification(0.82), operatio(0.82), standa(0.82), ied(0.81), carrie(0.81)
gregate: aggrega(0.85), ggregate(0.84), aggregat(0.83), egate(0.83), aggr(0.82), regate(0.81), produ(0.81), aggreg(0.8), sphalt(0.8), agg(0.8)
buss: bussbar(0.84)
initialed: lssrb(0.81)
colorcoded: sheathed(0.83), multiconductor(0.81), twoconductor(0.81), braid(0.81)
ucnumb: ucnuma(0.92), ucnumc(0.83)
grommet: grommets(0.81)
enemy: epidemics(0.89), god(0.86), floods(0.85), embargoes(0.85), earthquakes(0.83), cataclysmic(0.83), disaster(0.82), phenomena(0.81), wrongful(0.81), antitrust(0.81)
sting: dete(0.8)
concretesection: mortarsection(0.83), fillersection(0.8)
ftlbs: ftlb(0.83), newtonmeters(0.81), footpound(0.8), lbfft(0.8), footpounds(0.8)
aced: tructures(0.87), thicknes(0.85), acement(0.85), carrie(0.85), pproved(0.84), cted(0.84), placeme(0.84), ract(0.84), pavemen(0.84), onditions(0.84)
downloading: uploading(0.91), upload(0.81), webbased(0.81)
pty: ltd(0.87)
ckt: panelboards(0.81)
vd: lni(0.82), gt(0.8)
nysdec: deq(0.83), tdec(0.81), adem(0.8), mdnr(0.8), nddoh(0.8)
regrading: recompacting(0.83)
outlier: outlying(0.85), ftest(0.83), ttest(0.8)
swales: swale(0.84), intercepting(0.81)
waterblasting: shotblasting(0.83), waterblast(0.82), vacuuming(0.8)
wavelength: numnm(0.81), nanometers(0.8)
drippings: grime(0.8)
floods: tornadoes(0.93), earthquakes(0.93), epidemics(0.92), cataclysmic(0.89), embargoes(0.87), storms(0.86), phenomena(0.85), phenomenon(0.85), enemy(0.85), god(0.83)
lvm: fme(0.88)
ecified: pavemen(0.81), ctions(0.81), rements(0.81), pproved(0.81), operatio(0.81), ocuments(0.81), uired(0.8), consis(0.8), onditions(0.8), comme(0.8)
financed: funded(0.82), federally(0.81)
announcement: inviting(0.9)
urea: ureaform(0.83), potassium(0.81)
indemnity: insurers(0.81), tort(0.81), subrogation(0.8)
meth: ti(0.81), oduction(0.8), prope(0.8), equipmen(0.8), produ(0.8)
till: tilling(0.82), cultivate(0.81)
transceivers: transceiver(0.8)
resubmission: resubmittals(0.82), disapproval(0.81), submitter(0.81), idea(0.81)
pws: msws(0.84)
hemfir: larch(0.9), firlarch(0.9), hemlock(0.87), douglas(0.87), fir(0.86), spruce(0.86), tamarack(0.86), lodgepole(0.85), norway(0.84), ponderosa(0.83)
backgrounds: directapplied(0.87), silverwhite(0.87), nonreflectorized(0.81)
resample: resampled(0.81)
numexcavation: numembankments(0.86), numborrow(0.86), numroadway(0.83), numsubgrade(0.83)
undulations: humps(0.8)
bona: fide(0.98), owneroperators(0.8)
cancelled: canceled(0.86)
ruction: directe(0.87), cifically(0.86), neral(0.84), tals(0.8), commenc(0.8), onsible(0.8), ttals(0.8)
thimbles: shackles(0.84), eyebolts(0.83), thimble(0.82), lashing(0.82), ubolt(0.82), ubolts(0.81)
decoders: encoders(0.92), vevd(0.86), dves(0.83), dvds(0.81), dve(0.81), processors(0.8), addressable(0.8), tcpip(0.8), decoder(0.8), acu(0.8)
mber: identi(0.8), ude(0.8)
suc: acement(0.83), operatio(0.83), ractor(0.83), ase(0.83), onstructed(0.82), paveme(0.82), pproved(0.82), tolera(0.82), pavemen(0.82), onditions(0.81)
docume: onsible(0.87), ntract(0.86), ental(0.84), ponsibility(0.84), carrie(0.84), avation(0.84), ract(0.83), roved(0.83), inclu(0.83), ocuments(0.83)
ected: testin(0.86), pavemen(0.83), ew(0.83), tolera(0.83), ied(0.83), followin(0.83), requiremen(0.83), ens(0.83), ineer(0.82), operatio(0.82)
honeycombs: bulges(0.82), blowholes(0.82), honeycomb(0.81), hollows(0.8)
fide: bona(0.98)
foreslope: foreslopes(0.8)
guaranteeing: faithful(0.82)
streak: centreofpaver(0.91)
indemnification: insureds(0.82), subrogation(0.81), liabilities(0.8)
num⅛: num⅝(0.92), num⅞(0.9), ⅞(0.9), num⅜(0.88), num¾(0.84), num⅔(0.81), ⅝(0.81)
edgeline: edgelines(0.8)
apcc: addressable(0.82), mouse(0.81), conﬁgurable(0.81), rpd(0.8)
notiﬁ: writ(0.8)
davisbacon: subchapter(0.81)
negotiations: inquiry(0.82), assert(0.81), affirm(0.8), committees(0.8)
ded: uired(0.86), dicated(0.83), applicatio(0.83), ucture(0.83), perfo(0.83), pplied(0.82), ctions(0.82), grou(0.82), follo(0.82), tre(0.82)
rapidhardening: hydrauliccement(0.82)
gang: arbor(0.83)
legumes: cereal(0.85), oats(0.83), sedge(0.83), rye(0.83), wildflowers(0.82), bluegrass(0.82), barley(0.82), legume(0.82), trefoil(0.82), leguminous(0.81)
sbs: styrenebutadiene(0.86), butadiene(0.83), styrene(0.82)
schematics: schematic(0.82)
resp: mage(0.87), ntractors(0.85), ract(0.84), onsible(0.84), respo(0.83), ponsibility(0.83), herhis(0.82), sts(0.82), ponsible(0.81), respons(0.81)
synchronization: sync(0.8)
augering: spudding(0.82), auguring(0.8)
rinsing: rinse(0.83)
subpunching: subdrilling(0.87), subpunch(0.87), subpunched(0.81), subdrilled(0.81), subsized(0.8)
van: horn(0.92), sprangletop(0.9), haskell(0.89), nummay(0.88), sideoats(0.87), texoka(0.86), bundleflower(0.86), buffalograss(0.86), mariah(0.85), grama(0.84)
beaker: milliliter(0.83), precipitate(0.81), ml(0.8)
apprentice: apprentices(0.83), mechanic(0.81), helper(0.81), enrolled(0.8)
adjuster: eyebolt(0.83)
cdphe: rwqcb(0.8)
fulltime: cati(0.8)
deducts: withholds(0.8)
sweepers: sweeper(0.82)
inverter: invertercharger(0.86), numvdc(0.83), switched(0.81), numhertz(0.81), wdt(0.81), charger(0.8), sensed(0.8)
console: hardwired(0.84), conﬁgurable(0.83), onstreet(0.83), tcpip(0.82), repeaters(0.82), keypad(0.81), addressable(0.81), automanual(0.81), transmitters(0.8), remotely(0.8)
